Old path,Old title,Current audience,Current purpose,Problem,New path,Action,Canonical status,Record type,References updated,Validation status,Notes
"Development_Docs/Projects/Project_Tideglass/Project_Tideglass_Phase_4_Localization_and_Accessibility_Record.md","Project_Tideglass_Phase_4_Localization_and_Accessibility_Record","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Tideglass/Project_Tideglass_Phase_4_Localization_and_Accessibility_Record.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Tideglass/Project_Tideglass_Phase_4_Owner_Decision_Record.md","Project_Tideglass_Phase_4_Owner_Decision_Record","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Tideglass/Project_Tideglass_Phase_4_Owner_Decision_Record.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Tideglass/Project_Tideglass_Phase_4_Performance_and_Observability_Record.md","Project_Tideglass_Phase_4_Performance_and_Observability_Record","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Tideglass/Project_Tideglass_Phase_4_Performance_and_Observability_Record.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Tideglass/Project_Tideglass_Phase_4_Product_Walkthrough.md","Project_Tideglass_Phase_4_Product_Walkthrough","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Tideglass/Project_Tideglass_Phase_4_Product_Walkthrough.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Tideglass/Project_Tideglass_Phase_4_Test_Plan.md","Project_Tideglass_Phase_4_Test_Plan","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Tideglass/Project_Tideglass_Phase_4_Test_Plan.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Tideglass/Project_Tideglass_Phase_4_Validation_Record.md","Project_Tideglass_Phase_4_Validation_Record","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Tideglass/Project_Tideglass_Phase_4_Validation_Record.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Tideglass/README.md","README","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Tideglass/README.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Current_Navigation_Reachability_Report.json","Brightwork_Current_Navigation_Reachability_Report","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Current_Navigation_Reachability_Report.json","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Evidence_State_Exceptions.json","Brightwork_Evidence_State_Exceptions","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Evidence_State_Exceptions.json","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Meaningful_State_Coverage_Matrix.json","Brightwork_Meaningful_State_Coverage_Matrix","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Meaningful_State_Coverage_Matrix.json","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Stage_1_Completion_Record.md","Brightwork_Stage_1_Completion_Record","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Stage_1_Completion_Record.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Stage_4B_Evidence_Addendum.md","Brightwork_Stage_4B_Evidence_Addendum","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Stage_4B_Evidence_Addendum.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Stage_8_Wave_0_Evidence_Record.json","Brightwork_Stage_8_Wave_0_Evidence_Record","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Stage_8_Wave_0_Evidence_Record.json","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Stage_8_Wave_2_Theme_Applicability.json","Brightwork_Stage_8_Wave_2_Theme_Applicability","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Stage_8_Wave_2_Theme_Applicability.json","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Stage_8_Wave_2_Visual_Family_Registry.json","Brightwork_Stage_8_Wave_2_Visual_Family_Registry","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Brightwork_Stage_8_Wave_2_Visual_Family_Registry.json","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Capture_Limitations_and_Blockers.md","Capture_Limitations_and_Blockers","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Capture_Limitations_and_Blockers.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Current_Route_Census.json","Current_Route_Census","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Current_Route_Census.json","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Current_Screen_Census.json","Current_Screen_Census","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Current_Screen_Census.json","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/README.md","README","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/README.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Visual_Capture_Contract.json","Visual_Capture_Contract","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Visual_Capture_Contract.json","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Visual_Evidence_Coverage_Report.json","Visual_Evidence_Coverage_Report","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Visual_Evidence_Coverage_Report.json","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Visual_Evidence_Freshness_Report.json","Visual_Evidence_Freshness_Report","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Visual_Evidence_Freshness_Report.json","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Voyagewright_Brightwork_Stage_6_Creator_Live_Continuation_Findings.md","Voyagewright_Brightwork_Stage_6_Creator_Live_Continuation_Findings","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Voyagewright_Brightwork_Stage_6_Creator_Live_Continuation_Findings.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Voyagewright_Brightwork_Stage_7_Master_Audit_Reconciliation.md","Voyagewright_Brightwork_Stage_7_Master_Audit_Reconciliation","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Voyagewright_Brightwork_Stage_7_Master_Audit_Reconciliation.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Voyagewright_Brightwork_Stage_8_Wave_0_Completion_Record.md","Voyagewright_Brightwork_Stage_8_Wave_0_Completion_Record","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Voyagewright_Brightwork_Stage_8_Wave_0_Completion_Record.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Voyagewright_Brightwork_Stage_8_Wave_1_Completion_Record.md","Voyagewright_Brightwork_Stage_8_Wave_1_Completion_Record","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Voyagewright_Brightwork_Stage_8_Wave_1_Completion_Record.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Voyagewright_Brightwork/Voyagewright_Brightwork_Stage_8_Wave_2_Completion_Record.md","Voyagewright_Brightwork_Stage_8_Wave_2_Completion_Record","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Voyagewright_Brightwork/Voyagewright_Brightwork_Stage_8_Wave_2_Completion_Record.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
